order_id,order_date,ship_date,city,channel,customer_tier,quantity,unit_price,discount_pct,commission_paid,revenue
101435,2024/08/20,2024-08-26,Riyadh,store,silver,15,15.22,0.071,6.45,215.05
103924,2024-02-16,2024-02-17,Tabuk,store,bronze,32,48.67,0.038,44.83,1494.41
103047,17 Nov 2024,2024-11-29,Jeddah,phone,bronze,20,48.67,,29.5,983.26
100673,2025-02-04,2025-02-12,Tabuk,online,bronze,24,39.96,0.044,28.0,933.17
100637,2024-05-13,2024-05-22,Dammam,online,bronze,16,31.48,0.15,12.94,431.31
103578,05/17/2025,2025-05-22,Riyadh ,phone,bronze,39,20.87,,22.2,740.07
102548,2024-08-06,2024-08-10,Riyadh,store,gold,31,5.82,0.156,4.59,152.98
101012,02/27/2025,2025-03-01,Jeddah,online,silver,14,20.64,0.17,7.1,236.52
104218,2024-01-22,2024-02-01,Riyadh,phone,gold,22,9.97,,4.29,143.15
101382,2024-03-23,2024-03-30,Riyadh,online,silver,37,87.03,0.214,73.73,2457.73
103384,24 Aug 2024,2024-09-02, Jeddah,store,silver,9,46.95,,6.86,228.54
101221,2024-10-19,2024-10-22,Riyadh,online,bronze,17,25.83,,10.56,351.93
101269,2024/09/26,2024-10-05, Jeddah,online,bronze,32,136.08,,105.95,3531.77
102802,2024-01-03,2024-01-08,Jeddah,online,bronze,24,9.81,0.139,6.14,204.66
104513,2024/08/04,2024-08-14,Abha,phone,bronze,33,46.81,,42.94,1431.37
101645,04/24/2024,2024-04-27,Riyadh,store,silver,35,113.02,,97.7,3256.73
100839,2024-08-12,2024-08-13,Jeddah,online,bronze,35,62.46,0.128,55.95,1864.89
102890,20 Oct 2024,2024-10-25,Riyadh,online,bronze,30,12.32,,7.68,255.93
102031,2025-02-22,2025-02-27,riyadh,store,gold,32,36.08,0.162,28.83,960.91
104440,03/12/2025,2025-03-16,Riyadh,store,bronze,38,51.15,0.133,49.79,1659.52
103917,02/22/2024,2024-03-05,Jeddah,online,silver,18,129.99,0.208,55.02,1833.86
102112,2024-03-16,2024-03-25,Jeddah,store,silver,2,59.16,0.14,3.07,102.42
101568,2024-04-18,2024-04-20,Riyadh,online,bronze,39,51.31,0.21,47.61,1586.85
100308,22 Dec 2024,2024-12-26,Dammam,phone,bronze,9,57.75,,12.86,428.6
102547,26 Jun 2025,2025-06-27,tabuk,online,bronze,32,46.63,0.176,36.89,1229.58
101965,28 May 2025,2025-06-04,Dammam,online,silver,11,88.03,,18.07,602.38
100560,12/16/2024,2024-12-29,Jeddah,online,silver,10,35.68,0.153,8.97,298.92
103924,2024-02-16,2024-02-17,Tabuk,store,bronze,32,48.67,0.038,44.83,1494.41
103750,4 Apr 2025,2025-04-10,Riyadh ,store,silver,16,16.45,0.185,6.48,215.92
100469,2024-02-04,2024-02-14,Riyadh,online,bronze,39,24.62,0.165,23.95,798.32
101706,2024-11-16,2024-11-27,Tabuk,store,bronze,9,125.74,0.056,32.09,1069.75
100281,2024-08-30,2024-09-12,Riyadh ,online,bronze,4,129.87,0.061,15.17,505.83
100664,2024/11/03,2024-11-05,Riyadh,online,bronze,35,18.92,0.183,16.02,534.14
103685,28 Nov 2024,2024-12-03,Riyadh,online,bronze,15,37.33,0.107,14.51,483.71
101462,2025/03/26,2025-03-29, Jeddah,store,bronze,20,30.37,0.067,17.11,570.23
102996,05/22/2024,2024-06-04,Jeddah,store,silver,35,19.45,0.074,18.71,623.83
101507,2025/04/17,2025-04-29,Dammam,store,bronze,11,12.67,0.081,3.71,123.78
103239,16 Apr 2025,2025-04-25,Jeddah,store,bronze,17,43.85,0.011,22.52,750.54
102624,2024/12/23,2024-12-30,Tabuk,online,silver,5,27.35,0.078,3.71,123.78
102823,2024/12/20,2024-12-25,Riyadh,store,gold,17,69.35,,24.64,821.43
102271,1 Sep 2024,2024-09-04,Dammam,online,bronze,6,38.73,0.147,5.95,198.38
104020,2025-01-12,2025-01-18,Dammam,store,silver,24,13.01,,7.02,233.98
100404,12 Jan 2024,2024-01-26,Riyadh,online,silver,33,58.0,0.081,53.57,1785.76
101919,03/28/2024,2024-04-08,Jeddah,online,bronze,7,140.2,0.077,27.06,902.11
101509,06/07/2024,2024-06-19,Riyadh ,online,bronze,13,19.71,0.082,6.91,230.27
101416,2025/04/26,2025-04-27,abha,online,gold,32,20.74,,13.41,446.88
100210,09/08/2024,2024-09-15,Jeddah,online,bronze,1,25.35,0.039,0.74,24.55
104503,2024-12-20,2024-12-21,Dammam,online,bronze,19,30.79,0.141,14.46,481.84
102191,2025/03/15,2025-03-25,Riyadh,phone,bronze,17,31.65,,13.55,451.63
103747,2025-01-24,2025-02-02,Riyadh,online,gold,19,63.6,0.163,29.58,986.09
104477,2025-05-03,2025-05-17, Jeddah,phone,silver,15,27.65,,9.09,303.12
100978,31 Aug 2024,2024-09-09,Jeddah,online,bronze,32,14.46,0.148,11.76,392.09
104879,2024/09/25,2024-09-26,Jeddah,online,gold,16,26.73,0.318,8.92,297.32
101075,14 Nov 2024,2024-11-25,Abha,online,silver,23,22.29,0.241,11.46,382.15
100728,2024/09/08,2024-09-18,Riyadh,online,silver,20,35.23,0.166,18.07,602.45
102310,2025-02-02,2025-02-15,Tabuk,store,bronze,22,27.05,0.106,15.95,531.79
102824,10/26/2024,2024-11-04,Tabuk,store,bronze,36,20.04,0.086,20.14,671.36
104070,22 May 2024,2024-05-28,Riyadh,online,silver,7,38.78,0.105,7.45,248.21
102904,2024-07-25,2024-07-29,Tabuk,store,bronze,17,85.31,0.189,35.75,1191.53
100545,2024-03-03,2024-03-11,Riyadh ,phone,gold,1,10.9,,0.2,6.83
102200,17 Oct 2024,2024-10-25,DAMMAM,online,gold,20,43.32,0.227,20.89,696.43
100083,10 Mar 2025,2025-03-15,Abha,online,silver,29,26.18,,16.44,547.88
101541,2024-06-15,2024-06-21,Abha,online,gold,15,34.62,0.209,12.27,409.09
101482,2 Jul 2024,2024-07-07,Riyadh,online,gold,32,33.96,,21.08,702.6
100587,2025/06/11,2025-06-23,riyadh,online,bronze,30,15.99,,11.11,370.2
102862,2024-01-15,2024-01-28,Jeddah,store,gold,40,20.2,,14.71,490.42
103011,23 Apr 2025,2025-05-05,Riyadh,store,bronze,2,44.94,,1.66,55.5
104109,2024/03/11,2024-03-20,Tabuk,online,bronze,35,14.42,0.06,14.01,466.98
102642,2024/11/01,2024-11-09,Dammam,store,gold,18,65.51,0.192,27.47,915.66
102615,2025/02/08,2025-02-10,Riyadh ,online,silver,40,12.69,0.27,11.24,374.52
100858,5 Mar 2025,2025-03-13,Abha,store,bronze,14,38.51,0.112,14.35,478.27
100288,24 Apr 2024,2024-05-03,JEDDAH,online,silver,19,13.2,,5.99,199.83
103778,2024/12/16,2024-12-20,Riyadh,phone,silver,17,45.29,,19.03,634.31
102892,2024-05-25,2024-05-31,Tabuk,store,silver,25,12.19,0.169,7.57,252.27
101941,2025-02-20,2025-02-25,Riyadh,online,silver,17,16.83,0.079,7.85,261.64
104519,2025-06-15,2025-06-22,dammam ,store,bronze,8,66.61,0.056,15.22,507.24
103422,2024/01/28,2024-02-11,Jeddah,phone,bronze,6,49.0,,6.12,204.05
102192,2024-07-19,2024-07-31,Jeddah,online,silver,10,42.61,0.095,11.83,394.22
101828,11 Apr 2025,2025-04-13,Jeddah,online,gold,36,39.09,0.174,35.57,1185.75
102645,01/27/2024,2024-01-28,Riyadh,phone,gold,27,21.58,,15.65,521.73
103708,2024/11/24,2024-12-01,Dammam,store,silver,8,34.89,,4.65,155.11
104435,2025/01/12,2025-01-14,Jeddah,phone,bronze,25,52.02,,38.11,1270.47
100841,04/01/2025,2025-04-14,riyadh,store,bronze,16,77.11,0.185,31.35,1045.14
100597,2024/05/02,2024-05-12,Dammam,online,silver,18,16.98,0.174,7.52,250.5
102208,05/22/2024,2024-05-29,Jeddah,online,bronze,28,36.32,0.062,28.36,945.5
103476,2025-05-23,2025-05-31,JEDDAH,online,bronze,40,44.87,0.153,45.06,1502.02
100923,2025-03-31,2025-04-07,dammam ,store,silver,39,49.15,0.047,55.24,1841.36
100103,12 Oct 2024,2024-10-24,Riyadh,online,silver,36,40.98,0.204,35.82,1194.05
100889,2024/01/13,2024-01-20,Riyadh,online,silver,37,38.84,0.231,32.93,1097.74
100678,04/11/2024,2024-04-16,Jeddah,phone,bronze,37,17.38,,13.08,436.13
102435,4 May 2025,2025-05-08,Dammam,online,bronze,21,94.22,0.167,49.58,1652.66
100178,2025-04-03,2025-04-11,Tabuk,online,gold,9,38.23,0.214,8.23,274.44
101118,01/18/2024,2024-01-29,abha,online,bronze,2,34.5,0.013,2.04,67.96
104078,12 Apr 2024,2024-04-24,Jeddah,online,bronze,27,142.6,0.177,94.66,3155.42
103109,2025-04-22,2025-04-28,Riyadh,online,silver,1,52.22,0.139,1.3,43.21
104101,2024/07/28,2024-08-11,Riyadh,online,silver,34,50.59,,28.92,964.02
103046,09/13/2024,2024-09-27,Tabuk,online,bronze,36,76.85,0.094,73.43,2447.79
101085,24 Dec 2024,2025-01-03,Tabuk,online,gold,29,38.17,,27.26,908.83
100055,7 Jul 2024,2024-07-13,Dammam,phone,silver,22,59.13,,33.92,1130.59
102214,04/18/2024,2024-04-24,JEDDAH,online,silver,4,21.25,0.089,2.28,75.91
104115,2024-02-06,2024-02-17,Dammam,online,bronze,11,20.84,0.1,6.25,208.31
103193,27 Dec 2024,2025-01-08,Jeddah,online,silver,33,51.67,0.155,41.86,1395.18
102620,16 Oct 2024,2024-10-18,Tabuk,online,silver,38,17.51,,12.39,413.07
104289,10/03/2024,2024-10-14,Tabuk,online,silver,26,146.23,,74.48,2482.58
100935,2024-09-08,2024-09-21,Dammam,store,silver,31,71.36,0.146,55.39,1846.35
104371,2024-07-31,2024-08-13,Riyadh,phone,bronze,20,37.45,,22.31,743.83
102247,8 Aug 2024,2024-08-10,Riyadh,online,silver,13,54.23,0.062,20.01,667.11
104131,21 May 2024,2024-06-02,Dammam,phone,bronze,17,56.28,,21.77,725.52
100464,05/05/2025,2025-05-09,Riyadh,store,bronze,30,50.43,0.05,44.53,1484.26
103121,10 Jan 2024,2024-01-11,Riyadh,online,silver,38,152.89,0.355,110.12,3670.54
100541,2024/12/29,2025-01-02,Tabuk,online,bronze,4,62.99,0.073,7.0,233.33
101477,18 Jul 2024,2024-07-24,Jeddah,online,bronze,18,113.28,0.16,50.59,1686.23
102772,2025-01-09,2025-01-13,Abha,store,gold,3,17.64,0.274,1.18,39.48
101807,2024/04/18,2024-04-24,Riyadh ,online,bronze,22,53.61,0.02,35.0,1166.78
100095,2024-10-19,2024-10-27,Riyadh,online,silver,19,20.67,0.162,9.85,328.49
101481,2024-11-17,2024-11-20,Jeddah,store,bronze,2,26.64,0.054,1.49,49.63
103196,04/08/2025,2025-04-16,Jeddah,online,silver,13,19.99,0.075,7.09,236.18
101282,2024-04-25,2024-04-30,Jeddah,online,silver,15,72.83,0.167,27.03,900.96
102542,2024/11/27,2024-11-30,Jeddah,online,bronze,28,45.71,0.098,34.42,1147.27
104607,2024-04-10,2024-04-20,Abha,phone,bronze,4,94.68,,10.54,351.46
100364,03/05/2024,2024-03-10,Riyadh,online,silver,28,19.04,0.063,14.52,484.05
100366,2025-02-22,2025-03-04,Jeddah,online,bronze,26,67.4,0.034,50.6,1686.8
104110,05/12/2024,2024-05-26,Jeddah,phone,bronze,31,38.61,,24.04,801.31
101411,2024/05/18,2024-05-23,abha,online,silver,27,154.85,0.143,106.32,3544.04
103634,10/19/2024,2024-11-01, Jeddah,online,bronze,21,33.6,0.033,20.71,690.47
103598,2025-04-05,2025-04-11,Tabuk,online,silver,26,86.03,0.17,56.38,1879.24
103183,11/26/2024,2024-12-10,Jeddah,store,bronze,27,58.0,0.235,35.53,1184.44
104438,2025/04/24,2025-04-26,Riyadh,online,silver,2,37.52,0.208,1.79,59.51
100233,03/02/2025,2025-03-14,TABUK ,online,gold,25,14.36,0.192,8.93,297.79
102596,2025-05-02,2025-05-03,Tabuk,online,bronze,37,74.8,0.085,78.37,2612.47
101349,05/16/2025,2025-05-20,Jeddah,online,bronze,20,33.86,0.13,17.35,578.39
103041,11 Feb 2024,2024-02-19,Jeddah,phone,gold,22,36.31,,17.27,575.65
102965,2025/03/11,2025-03-16,Riyadh,online,bronze,35,47.01,0.076,45.22,1507.43
100150,02/05/2025,2025-02-07,Riyadh,phone,silver,23,106.65,,64.55,2151.66
103265,05/20/2024,2024-05-31,Riyadh,online,silver,10,24.44,0.075,6.87,229.1
104450,30 Jan 2024,2024-02-09,Riyadh,online,bronze,20,17.82,0.033,10.55,351.8
102066,18 Dec 2024,2024-12-31,TABUK ,online,bronze,21,33.12,0.093,18.89,629.7
104768,2024-06-05,2024-06-09,Jeddah,phone,bronze,37,49.58,,53.83,1794.37
101433,2025-05-18,2025-05-19,Riyadh ,store,bronze,40,51.21,0.22,49.29,1643.01
102180,11/28/2024,2024-12-12,Tabuk,store,silver,38,41.71,0.166,39.66,1322.01
102306,2025/04/08,2025-04-11,Riyadh,online,silver,40,20.52,,17.61,587.12
100185,02/02/2024,2024-02-14,DAMMAM,online,bronze,1,37.55,0.104,0.99,32.94
102477,10 Jun 2025,2025-06-18,riyadh,store,bronze,18,20.88,0.082,10.45,348.46
101480,09/23/2024,2024-10-01,Jeddah,online,silver,38,22.99,0.07,24.56,818.67
100060,2024/02/06,2024-02-08,Riyadh,phone,silver,4,255.52,,25.58,852.81
102027,2025-04-16,2025-04-17,abha,store,silver,27,72.42,0.183,47.04,1567.89
104612,13 May 2025,2025-05-15,Riyadh ,online,bronze,8,9.62,0.137,2.0,66.68
100496,10/23/2024,2024-11-02,Jeddah,online,silver,14,53.43,0.219,18.12,604.11
102204,2025/02/10,2025-02-18,Riyadh,online,silver,25,44.38,0.05,31.46,1048.7
100698,2025/01/08,2025-01-12,Jeddah,online,bronze,37,56.82,0.03,60.23,2007.66
103614,2024-03-19,2024-03-26,tabuk,store,bronze,25,27.15,0.07,18.76,625.33
101180,2024-12-15,2024-12-22,Riyadh ,phone,silver,1,32.16,,0.86,28.75
102146,2025-01-31,2025-02-03,Tabuk,store,silver,22,164.33,0.143,92.56,3085.48
104155,2024-06-04,2024-06-05,Jeddah,phone,bronze,24,26.74,,17.25,574.84
103896,14 Feb 2025,2025-02-20,Dammam,online,bronze,34,96.68,0.093,87.93,2930.89
103891,18 Jan 2025,2025-01-28,Riyadh,store,gold,6,41.07,,4.13,137.72
100475,20 Nov 2024,2024-11-28,Riyadh ,store,bronze,11,24.93,0.137,6.87,228.91
102273,8 May 2025,2025-05-16,DAMMAM,store,bronze,40,90.87,0.06,101.07,3369.15
101717,2025/03/17,2025-03-27,Riyadh,online,silver,4,59.84,0.15,5.94,198.14
103222,2025-03-13,2025-03-23,Abha,online,silver,33,13.42,0.356,8.64,287.85
100785,2024-11-05,2024-11-09,Tabuk,online,silver,27,8.36,,4.9,163.49
103705,11/28/2024,2024-12-04,riyadh,store,silver,26,27.73,0.099,19.28,642.7
103077,2025/02/14,2025-02-23,Riyadh,phone,bronze,21,11.74,,7.51,250.19
104533,2024/09/08,2024-09-09,Dammam,store,bronze,35,50.83,0.106,47.65,1588.33
100857,6 Feb 2024,2024-02-11,Dammam,online,silver,2,48.39,0.277,2.08,69.28
104220,2025-04-19,2025-04-26,DAMMAM,phone,silver,5,23.48,,2.47,82.25
100605,2024-01-09,2024-01-10,tabuk,online,gold,26,77.13,0.146,51.77,1725.51
104662,05/06/2025,2025-05-18,tabuk,store,gold,37,180.42,0.162,168.07,5602.27
102746,2025-02-11,2025-02-24,Abha,online,bronze,2,9.6,0.084,0.55,18.22
100838,24 May 2025,2025-06-04,tabuk,online,silver,15,15.74,,4.41,146.95
100108,03/16/2025,2025-03-25,Riyadh,store,bronze,24,35.51,0.022,25.47,848.98
100634,08/12/2024,2024-08-25,Jeddah,store,silver,38,26.11,0.165,24.74,824.76
104063,2024-03-13,2024-03-19,Riyadh,online,gold,40,89.8,,74.23,2474.34
104328,2024-08-27,2024-09-09,Dammam,online,silver,35,12.07,0.146,10.83,361.01
104000,01/29/2025,2025-02-03,Riyadh,online,gold,36,23.82,0.299,17.2,573.29
103254,2024-05-11,2024-05-25,JEDDAH,online,bronze,4,55.16,0.114,5.94,197.87
103023,10 Jan 2025,2025-01-20, Jeddah,store,bronze,36,67.2,0.17,58.71,1956.87
100628,2024-07-10,2024-07-16,Riyadh,store,bronze,13,35.7,0.073,12.89,429.78
103092,7 Apr 2025,2025-04-11,Tabuk,phone,bronze,30,10.37,,7.29,243.0
101553,2025/05/21,2025-05-28,Riyadh,store,gold,22,32.72,0.251,16.15,538.39
102531,2 Mar 2024,2024-03-04,dammam ,store,silver,5,70.82,0.232,8.16,271.99
102889,2024-06-10,2024-06-23,Riyadh ,online,bronze,4,51.37,0.05,5.65,188.26
102136,2024/03/13,2024-03-19, Jeddah,online,gold,24,34.39,0.234,18.76,625.28
103699,2025/04/08,2025-04-12,Riyadh,store,silver,23,80.36,0.145,47.19,1573.0
103430,5 Nov 2024,2024-11-17,abha,store,bronze,19,35.34,0.16,16.68,555.93
103230,6 Aug 2024,2024-08-15,Jeddah,online,silver,31,73.09,0.197,54.03,1800.84
101878,2024-06-23,2024-06-25,Riyadh ,store,silver,32,48.93,0.136,41.93,1397.6
101420,25 Jan 2024,2024-01-27,tabuk,store,bronze,17,47.17,0.209,19.39,646.46
102612,24 Dec 2024,2025-01-03,abha,online,gold,11,29.34,,5.79,193.14
104402,2025-05-19,2025-05-23,DAMMAM,store,bronze,36,21.39,0.251,17.09,569.65
102555,07/14/2024,2024-07-24,Riyadh,store,bronze,16,18.32,0.109,7.82,260.75
104011,18 Jan 2025,2025-01-26,riyadh,phone,silver,31,44.79,,30.69,1023.13
104604,05/04/2025,2025-05-14,Dammam,store,silver,23,23.38,,10.84,361.48
101167,2025/02/09,2025-02-21,Abha,store,silver,29,51.95,,25.84,861.49
100045,15 Feb 2025,2025-02-20,Abha,online,bronze,9,67.54,0.232,14.27,475.77
104169,2024/01/12,2024-01-13, Jeddah,store,silver,24,45.48,0.136,28.41,946.89
102365,2024-12-07,2024-12-19,Dammam,phone,silver,35,28.48,,24.07,802.4
104858,22 Jan 2024,2024-01-27,Dammam,store,silver,15,35.18,0.057,14.43,480.94
104320,2024/10/02,2024-10-15,Jeddah,store,bronze,20,22.24,,12.47,415.65
102867,04/04/2025,2025-04-18,Jeddah,online,silver,7,108.19,0.229,16.93,564.42
102622,2024-03-18,2024-03-31,TABUK ,online,bronze,15,13.24,0.127,5.26,175.35
101859,2024-11-12,2024-11-15,riyadh,online,gold,11,19.2,,4.67,155.67
102448,2024-06-09,2024-06-17,Jeddah,online,bronze,6,58.95,0.16,9.22,307.5
100685,2024-01-02,2024-01-05,DAMMAM,online,gold,27,31.69,,17.71,590.19
104250,2024-03-02,2024-03-16,Abha,store,silver,4,31.56,0.1,3.46,115.29
102648,2024-02-02,2024-02-05,abha,online,silver,27,35.47,0.222,22.11,737.11
103948,04/01/2024,2024-04-09,Riyadh ,online,bronze,37,18.29,0.124,17.0,566.81
104848,02/11/2024,2024-02-21,Dammam,online,silver,22,77.36,0.152,43.31,1443.83
101696,2025/01/25,2025-02-01,Jeddah,online,bronze,3,32.22,0.18,2.39,79.69
104773,21 Jan 2024,2024-01-25,Riyadh,store,bronze,19,57.67,0.087,29.95,998.3
104212,11 Apr 2024,2024-04-24,Jeddah,online,bronze,17,24.39,0.133,10.47,349.13
103613,2025/06/05,2025-06-08,Dammam,online,silver,34,16.42,0.142,14.08,469.17
102975,23 Apr 2025,2025-05-02,Jeddah,store,bronze,40,116.58,0.162,119.43,3981.05
103237,3 Feb 2024,2024-02-14,Tabuk,phone,bronze,25,38.68,,25.76,858.8
101385,2024-09-17,2024-09-24,Tabuk,online,gold,33,44.07,0.187,35.01,1166.97
104270,2024-07-23,2024-07-31,Dammam,store,silver,7,68.57,0.221,11.14,371.28
101020,2024-10-18,2024-10-28,Jeddah,online,silver,12,54.93,0.194,15.6,519.9
104401,18 Feb 2025,2025-02-25,abha,online,silver,19,32.28,0.164,15.45,514.93
104247,2024/09/20,2024-09-27,Abha,phone,silver,35,31.06,,27.23,907.72
100829,2025-06-13,2025-06-14,Abha,online,bronze,17,28.23,,10.49,349.67
100583,09/19/2024,2024-09-30,Riyadh,online,silver,28,59.2,0.236,38.02,1267.36
104152,2 Nov 2024,2024-11-13, Jeddah,online,gold,14,143.99,,39.47,1315.59
102677,2025-02-09,2025-02-12,Jeddah,online,silver,29,33.28,0.053,27.35,911.73
101970,2024/02/22,2024-02-28, Jeddah,online,gold,32,23.38,,11.91,397.06
103152,03/26/2025,2025-03-28,Jeddah,online,bronze,4,42.36,0.107,4.75,158.32
100463,2025-01-04,2025-01-18,tabuk,store,silver,40,50.27,0.126,52.92,1763.86
104277,5 Dec 2024,2024-12-10,Jeddah,phone,bronze,15,91.12,,34.16,1138.61
101236,2024/06/15,2024-06-20,riyadh,store,silver,3,13.5,0.289,0.89,29.57
104300,25 Apr 2024,2024-05-06,Dammam,online,gold,20,14.54,0.32,6.06,202.0
102458,2 Mar 2025,2025-03-06,Riyadh,online,silver,28,12.26,0.096,9.71,323.76
104093,2024/05/11,2024-05-13,abha,online,gold,3,18.41,,1.18,39.5
102394,2025-01-27,2025-02-10,Riyadh,online,silver,17,19.87,0.09,9.47,315.8
103322,12 Aug 2024,2024-08-24, Jeddah,online,gold,24,55.99,0.114,35.44,1181.28
103785,2024-10-21,2024-10-31,Jeddah,online,silver,28,54.03,0.073,42.32,1410.69
104497,13 Jul 2024,2024-07-24, Jeddah,online,gold,18,47.78,,16.12,537.21
103390,2025-01-29,2025-02-07,Riyadh,online,silver,26,32.95,0.061,23.76,791.89
102262,2024/03/04,2024-03-18,TABUK ,online,bronze,9,177.88,0.198,39.95,1331.77
101988,21 Jan 2025,2025-01-24,Dammam,online,silver,12,294.99,0.239,80.59,2686.23
103885,2024/04/28,2024-04-30,Tabuk,online,silver,6,28.04,0.207,3.94,131.18
101360,14 Apr 2024,2024-04-27,Riyadh,store,bronze,29,111.1,,66.75,2224.88
103100,07/05/2024,2024-07-10,Riyadh,store,silver,26,92.0,0.085,63.34,2111.48
100234,2024/11/08,2024-11-22, Jeddah,online,silver,29,36.76,0.183,26.57,885.72
101157,02/01/2025,2025-02-10,Riyadh ,online,bronze,38,64.19,0.117,63.46,2115.34
101113,2024/01/23,2024-02-04,DAMMAM,store,bronze,12,43.32,0.149,13.23,441.04
102871,09/03/2024,2024-09-16,DAMMAM,online,silver,24,35.94,0.159,21.88,729.2
102163,7 Feb 2025,2025-02-09,Jeddah,store,bronze,18,26.43,0.16,11.96,398.59
101832,30 Dec 2024,2025-01-08,tabuk,online,silver,21,24.44,,12.04,401.42
100501,21 Jan 2025,2025-01-26,Dammam,store,silver,14,32.48,0.158,11.49,382.92
100861,2025-05-24,2025-06-04,dammam ,online,silver,40,35.82,0.127,37.88,1262.56
103473,2024/09/24,2024-09-29,JEDDAH,store,silver,28,21.72,,15.55,518.33
101909,2025/04/30,2025-05-06,abha,online,bronze,35,17.35,0.058,17.22,574.03
100123,10 Jul 2024,2024-07-20,riyadh,store,silver,13,33.13,0.205,9.74,324.68
103717,05/18/2025,2025-05-31,Dammam,online,bronze,40,25.78,0.096,27.39,913.13
101824,04/26/2025,2025-05-08,Dammam,online,bronze,36,18.5,0.067,18.3,609.85
102051,09/08/2024,2024-09-14,Tabuk,phone,bronze,35,14.85,,15.1,503.23
101542,7 May 2025,2025-05-11,Riyadh,phone,silver,33,40.32,,32.37,1079.13
101951,2025/01/31,2025-02-06,Tabuk,store,gold,6,208.54,0.19,30.15,1004.99
100344,2024/12/08,2024-12-20,Jeddah,store,silver,38,48.19,0.114,47.3,1576.75
102069,2024-01-07,2024-01-19,riyadh,online,silver,38,49.77,0.123,50.09,1669.63
100287,2024/06/28,2024-07-09,Riyadh,store,bronze,36,10.9,0.08,10.89,363.15
104715,2024/10/15,2024-10-22,Jeddah,online,gold,21,76.16,,32.02,1067.41
102434,04/16/2025,2025-04-29,Riyadh,online,bronze,28,44.3,0.057,34.83,1161.05
101302,2024/01/15,2024-01-16,Jeddah,store,silver,28,25.35,0.227,16.52,550.52
102090,2024-04-07,2024-04-18,Jeddah,online,silver,34,114.96,0.1,102.67,3422.35
103442,2024/11/18,2024-11-24,Riyadh,online,silver,3,45.73,,2.78,92.81
102894,08/28/2024,2024-09-05,DAMMAM,store,bronze,25,27.79,0.041,20.66,688.81
104525,05/12/2024,2024-05-20,dammam ,online,silver,27,25.02,0.161,17.19,572.88
101149,06/20/2024,2024-06-23, Jeddah,store,bronze,1,42.67,0.047,1.23,41.0
100671,09/08/2024,2024-09-19,Riyadh,online,silver,12,35.7,0.092,11.63,387.53
100383,8 Apr 2024,2024-04-20,Abha,online,silver,19,26.25,0.182,12.4,413.32
102268,2024-10-13,2024-10-18,JEDDAH,online,gold,26,17.93,,9.21,307.05
103235,2024/04/13,2024-04-19,Riyadh,store,bronze,6,15.14,0.027,2.58,85.9
101650,2024/05/12,2024-05-20,Abha,online,silver,35,11.39,0.171,10.0,333.25
103907,2025-06-10,2025-06-15,Abha,store,bronze,24,35.26,,16.52,550.66
102954,23 Apr 2025,2025-05-07,Tabuk,online,silver,37,32.35,0.118,32.5,1083.24
100812,2024/05/05,2024-05-07,Riyadh,online,silver,25,39.06,0.13,26.04,868.12
103544,2024/09/29,2024-10-11,Riyadh ,phone,silver,19,12.08,,4.85,161.51
101664,2024-02-10,2024-02-11,Riyadh,online,bronze,20,136.78,0.079,72.99,2432.95
103558,2025-01-28,2025-02-05,TABUK ,online,bronze,29,74.76,,47.68,1589.33
103438,2025-03-17,2025-03-30,Riyadh ,store,bronze,17,25.4,0.301,9.03,301.01
103856,01/13/2024,2024-01-19,Riyadh,online,silver,25,30.83,0.102,20.5,683.19
103887,2024/06/24,2024-07-06,TABUK ,store,bronze,21,46.28,0.156,24.73,824.33
101108,2024-03-23,2024-03-28,Jeddah,online,silver,13,17.19,0.104,5.85,195.02
102581,2024-05-03,2024-05-09,Riyadh,online,silver,13,18.89,,5.21,173.68
101571,01/10/2024,2024-01-12,Jeddah,store,silver,25,52.25,0.214,31.55,1051.67
100588,2024/07/06,2024-07-16,Riyadh,store,silver,4,39.59,,3.63,120.85
104359,19 Aug 2024,2024-08-26,JEDDAH,store,silver,35,91.21,0.047,97.02,3233.89
102576,15 Feb 2025,2025-02-24,Dammam,online,silver,39,18.2,0.08,19.96,665.24
104293,2024/10/10,2024-10-14,Riyadh,phone,silver,28,23.46,,15.92,530.61
102194,2025-03-15,2025-03-28,Riyadh,phone,silver,20,40.56,,21.01,700.34
100653,2024-03-30,2024-03-31,Dammam,online,silver,28,47.8,0.142,34.86,1162.12
103313,4 Aug 2024,2024-08-11,Jeddah,store,bronze,11,33.8,0.034,10.99,366.47
104800,2024-04-17,2024-04-23,Dammam,online,bronze,39,48.65,0.131,48.98,1632.73
100684,9 Mar 2024,2024-03-20,Jeddah,store,bronze,21,19.82,0.06,11.44,381.31
102652,2024/05/07,2024-05-11,Jeddah,store,bronze,28,12.44,,10.33,344.4
101536,9 May 2025,2025-05-11,Jeddah,phone,silver,32,13.67,,10.19,339.78
104248,2024-11-28,2024-12-12,Riyadh,phone,bronze,18,13.1,,6.54,217.84
100666,2025-05-08,2025-05-18,Dammam,online,silver,16,17.52,,5.85,194.9
101847,2025/02/08,2025-02-11,Riyadh,store,silver,1,42.92,0.131,1.15,38.42
103081,10/16/2024,2024-10-28,Riyadh,store,silver,22,27.7,,14.82,494.02
103600,2024/06/06,2024-06-08,JEDDAH,online,bronze,38,77.12,0.242,67.9,2263.19
104485,2024/10/08,2024-10-13,abha,online,bronze,17,29.39,0.139,12.83,427.74
